timestamp,src_ip,dst_ip,protocol,length
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:36.272756,192.168.29.181,104.208.16.92,6,529
2025-10-24 17:28:36.628665,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:36.628665,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:36.628665,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:36.628665,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:36.628665,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:36.628665,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:28:37.037097,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:37.112917,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:37.568391,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:38.494246,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:38.502333,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:28:38.778866,192.168.29.50,192.168.29.255,17,82
2025-10-24 17:28:38.778866,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:38.778866,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:38.778866,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:38.778866,104.208.16.92,192.168.29.181,6,89
2025-10-24 17:28:38.829961,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:39.245027,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:39.290775,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:39.584604,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:39.584604,192.168.29.181,104.208.16.92,6,66
2025-10-24 17:28:39.616788,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:40.116510,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:40.116510,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:40.208272,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:40.615501,192.168.29.181,104.208.16.92,6,529
2025-10-24 17:28:41.067210,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:41.067210,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:41.067210,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:41.067210,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:41.067210,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:28:41.131239,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:41.436233,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:42.139273,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:42.836199,192.168.29.181,192.168.29.1,17,92
2025-10-24 17:28:42.836199,192.168.29.181,192.168.29.1,17,92
2025-10-24 17:28:42.836199,192.168.29.181,192.168.29.1,17,92
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:42.836199,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:28:42.970735,192.168.29.1,192.168.29.181,17,199
2025-10-24 17:28:42.978790,192.168.29.1,192.168.29.181,17,212
2025-10-24 17:28:42.978790,192.168.29.1,192.168.29.181,17,264
2025-10-24 17:28:43.086759,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:43.124205,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:43.124205,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:43.187051,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:43.187051,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:43.193995,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:28:43.654493,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:44.049064,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:44.580151,192.168.29.181,192.168.29.1,17,80
2025-10-24 17:28:44.586239,192.168.29.181,192.168.29.1,17,80
2025-10-24 17:28:44.602718,192.168.29.1,192.168.29.181,17,216
2025-10-24 17:28:44.604710,192.168.29.1,192.168.29.181,17,192
2025-10-24 17:28:44.960095,192.168.29.181,104.208.16.92,6,173
2025-10-24 17:28:44.960095,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.960095,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.965270,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.966576,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.968525,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.968525,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.968525,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.974870,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:44.976870,192.168.29.181,104.208.16.92,6,1194
2025-10-24 17:28:45.126267,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:45.218482,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:45.226614,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:45.226614,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:45.228999,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:28:45.285381,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:46.048568,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:46.982876,192.168.29.181,104.208.16.92,6,172
2025-10-24 17:28:46.989046,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.991355,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.991355,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.991355,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.991355,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.997994,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.997994,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:46.997994,192.168.29.181,104.208.16.92,6,970
2025-10-24 17:28:47.172541,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:47.254478,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:47.257128,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:47.257128,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:47.261414,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:47.264253,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:28:47.304109,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:47.480117,192.168.29.1,192.168.29.181,17,43
2025-10-24 17:28:48.095383,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:48.818619,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:28:49.094685,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:28:49.100880,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.105947,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.109166,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.109166,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.112206,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.118179,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.118965,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:49.118965,192.168.29.181,104.208.16.92,6,529
2025-10-24 17:28:49.317010,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:49.509127,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:49.509127,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:49.509127,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:49.509127,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:49.516698,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:49.516698,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:28:49.883656,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:28:50.042812,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:50.060211,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:50.697442,192.168.29.39,224.0.0.251,17,103
2025-10-24 17:28:51.313552,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:28:51.314653,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.314653,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.314653,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.314653,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.319994,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.319994,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.321935,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.321935,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:51.321935,192.168.29.181,104.208.16.92,6,1194
2025-10-24 17:28:51.680940,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:51.680940,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:51.688084,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:51.695101,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:51.696229,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:51.698301,104.208.16.92,192.168.29.181,6,89
2025-10-24 17:28:51.722909,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:52.098475,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:52.100294,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:52.141225,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:53.433958,192.168.29.181,104.208.16.92,6,639
2025-10-24 17:28:53.701185,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:53.701185,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:53.711897,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:53.711897,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:53.759558,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:54.140523,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:55.156410,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:55.556083,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:28:55.777521,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:28:55.777521,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:28:55.780659,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:28:55.894535,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:55.894535,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:55.897243,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:55.897243,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:28:55.897243,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:28:56.286262,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:56.291886,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:57.119103,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:57.652648,192.168.29.39,239.255.255.250,17,167
2025-10-24 17:28:57.735817,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:28:57.735817,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:57.735817,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:57.735817,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:57.735817,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:57.743847,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:57.745928,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:28:57.826782,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:28:58.122107,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:58.241504,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:58.241504,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:58.241504,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:58.241504,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:28:58.473424,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:58.475856,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:28:58.514054,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:28:58.618364,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:28:58.634135,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:28:58.758946,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:28:58.758946,192.168.29.181,104.208.16.92,6,66
2025-10-24 17:28:59.040407,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:28:59.757199,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:28:59.760375,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.760375,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.762382,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.764388,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.765284,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.765284,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.765284,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.765284,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:28:59.765284,192.168.29.181,104.208.16.92,6,1194
2025-10-24 17:29:00.079637,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:00.081418,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:00.081418,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:00.081418,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:00.081418,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:00.081418,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:29:00.095503,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:00.127849,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:01.301456,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:01.512777,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:29:01.593192,192.168.29.181,192.168.29.1,17,80
2025-10-24 17:29:01.601683,192.168.29.181,192.168.29.1,17,80
2025-10-24 17:29:01.603629,192.168.29.181,192.168.29.1,17,80
2025-10-24 17:29:01.612276,192.168.29.1,192.168.29.181,17,108
2025-10-24 17:29:01.612276,192.168.29.1,192.168.29.181,17,125
2025-10-24 17:29:01.620386,192.168.29.1,192.168.29.181,17,112
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:01.877863,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:02.134281,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:02.151925,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:02.153284,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:02.153284,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:29:02.153284,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:29:02.382695,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:02.461684,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:03.142485,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:04.072032,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:04.074299,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:04.495242,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:04.495242,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:04.497563,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:04.498557,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:04.498557,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:04.560704,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:04.603473,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:05.084211,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:06.195072,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:06.198107,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:06.198107,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:06.200114,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:06.200114,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:06.202120,192.168.29.181,104.208.16.92,6,639
2025-10-24 17:29:06.321399,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:06.530553,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:06.532378,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:06.532378,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:06.534385,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:29:06.576788,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:07.238211,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:08.301583,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:08.317314,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:08.681783,192.168.29.50,192.168.29.255,17,82
2025-10-24 17:29:08.681783,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:08.681783,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:08.681783,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:08.681783,104.208.16.92,192.168.29.181,6,89
2025-10-24 17:29:08.724870,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:09.082073,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:29:09.082073,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:29:09.488796,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:10.334151,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:10.416880,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:10.418651,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:10.421375,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:10.423168,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:10.423168,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:10.423168,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:10.423168,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:10.520901,192.168.29.231,224.0.0.251,17,100
2025-10-24 17:29:10.684574,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:10.686528,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:10.727932,192.168.29.39,224.0.0.251,17,103
2025-10-24 17:29:10.733979,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:10.794311,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:10.858861,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:11.134839,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:12.454993,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:12.456154,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:12.456154,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:12.459411,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:12.459411,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:12.461282,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:12.463135,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:13.053469,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:13.069601,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:13.085431,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:13.085431,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:13.085431,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:13.133143,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:13.199677,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:13.199677,192.168.29.181,104.208.16.92,6,66
2025-10-24 17:29:13.397371,104.208.16.92,192.168.29.181,6,66
2025-10-24 17:29:14.378605,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:14.578654,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:14.583704,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.583704,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.585711,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.585711,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.587719,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.587719,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.589725,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:14.589725,192.168.29.181,104.208.16.92,6,529
2025-10-24 17:29:14.927568,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:14.927568,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:14.930049,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:14.932011,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:29:15.229659,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:15.229659,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:15.844220,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:29:15.850740,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:29:15.850740,192.168.29.1,224.0.0.1,2,50
2025-10-24 17:29:16.124982,192.168.29.181,224.0.0.22,2,62
2025-10-24 17:29:16.460620,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:16.623974,192.168.29.181,224.0.0.22,2,54
2025-10-24 17:29:16.774645,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:16.777952,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.780016,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.780016,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.782025,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.782025,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.785059,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.785059,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.785059,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:16.785059,192.168.29.181,104.208.16.92,6,1194
2025-10-24 17:29:17.018389,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:17.029807,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:17.029807,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:17.029807,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:17.044922,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:17.044922,104.208.16.92,192.168.29.181,6,148
2025-10-24 17:29:17.109142,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:18.440788,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:18.809836,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:18.813195,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:18.813195,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:18.815203,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:18.815203,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:18.817210,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:18.817210,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:19.114163,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:19.129222,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:19.131230,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:19.131230,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:19.163615,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:19.218046,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:21.004181,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:21.005769,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:21.005769,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:21.005769,192.168.29.181,104.208.16.92,6,1414
2025-10-24 17:29:21.267284,104.208.16.92,192.168.29.181,6,54
